QualifyID;RaceID;DriverID;ConstructorID;Position;Q1_Lap_Time;Q2_Lap_Time;Q3_Lap_Time
8446;1034;839;4;9;86.396;86.252;86.209
8447;1034;20;6;10;86.469;86.455;86.339
8448;1034;842;213;11;86.343;86.501;
8449;1034;848;9;12;86.565;86.545;
8450;1034;807;211;13;86.327;86.566;
8451;1034;826;213;14;86.774;86.744;
8452;1034;847;3;15;86.732;87.092;
8453;1034;825;210;16;87.158;;
8454;1034;841;51;17;87.164;;
8455;1034;8;51;18;87.366;;
8456;1034;154;210;19;87.643;;
8457;1034;849;3;20;87.705;;
8458;1035;822;131;1;86.738;85.785;85.154
8459;1035;1;131;2;86.818;86.266;85.217
8460;1035;807;211;3;87.279;86.261;86.082
8461;1035;830;9;4;87.154;86.779;86.176
8462;1035;817;4;5;87.442;86.636;86.297
8463;1035;840;211;6;87.187;86.674;86.428
8464;1035;842;213;7;87.154;86.523;86.534
8465;1035;844;6;8;87.427;86.709;86.614
8466;1035;848;9;9;87.153;86.642;86.669
8467;1035;846;1;10;87.217;86.885;86.778
8468;1035;839;4;11;87.278;87.011;
8469;1035;20;6;12;87.612;87.078;
8470;1035;832;1;13;87.45;87.083;
8471;1035;154;210;14;87.519;87.254;
8472;1035;847;3;15;87.757;87.455;
8473;1035;826;213;16;87.882;;
8474;1035;825;210;17;88.236;;
8475;1035;849;3;18;88.43;;
8476;1035;841;51;19;88.433;;
8477;1035;8;51;20;88.493;;
8478;1036;1;131;1;76.872;76.013;75.584
8479;1036;822;131;2;77.243;76.152;75.643
8480;1036;830;9;3;77.213;76.518;76.292
8481;1036;815;211;4;77.117;76.936;76.482
8482;1036;840;211;5;77.316;76.666;76.589
8483;1036;848;9;6;77.419;77.163;77.029
8484;1036;832;1;7;77.438;76.876;77.044
8485;1036;846;1;8;77.577;77.166;77.084
8486;1036;844;6;9;77.256;76.953;77.087
8487;1036;842;213;10;77.356;76.8;77.136
8488;1036;20;6;11;77.573;77.168;
8489;1036;826;213;12;77.676;77.192;
8490;1036;817;4;13;77.667;77.198;
8491;1036;8;51;14;77.797;77.386;
8492;1036;839;4;15;77.765;77.567;
8493;1036;825;210;16;77.908;;
8494;1036;154;210;17;78.089;;
8495;1036;847;3;18;78.099;;
8496;1036;849;3;19;78.532;;
8497;1036;841;51;20;78.697;;
8498;1037;1;131;1;102.323;102.014;101.252
8499;1037;822;131;2;102.534;102.126;101.763
8500;1037;830;9;3;103.197;102.473;101.778
8501;1037;817;4;4;103.309;102.487;102.061
8502;1037;848;9;5;103.418;102.193;102.264
8503;1037;839;4;6;103.505;102.534;102.396
8504;1037;832;1;7;103.322;102.478;102.438
8505;1037;815;211;8;103.349;102.67;102.532
8506;1037;840;211;9;103.265;102.491;102.603
8507;1037;846;1;10;103.514;102.722;102.657
8508;1037;826;213;11;103.267;102.73;
8509;1037;842;213;12;103.262;102.745;
8510;1037;844;6;13;103.656;102.996;
8511;1037;20;6;14;103.567;103.261;
8512;1037;847;3;15;103.63;103.468;
8513;1037;8;51;16;103.743;;
8514;1037;154;210;17;103.838;;
8515;1037;841;51;18;103.95;;
8516;1037;849;3;19;104.138;;
8517;1037;825;210;20;104.314;;
8518;1038;1;131;1;79.514;79.092;78.887
8519;1038;822;131;2;79.786;78.952;78.956
8520;1038;832;1;3;80.099;79.705;79.695
8521;1038;815;211;4;80.048;79.718;79.72
8522;1038;830;9;5;80.193;79.78;79.795
8523;1038;846;1;6;80.344;79.962;79.82
8524;1038;817;4;7;80.548;80.031;79.864
8525;1038;840;211;8;80.4;79.924;80.049
8526;1038;848;9;9;81.104;80.064;80.09
8527;1038;842;213;10;80.145;79.909;80.177
8528;1038;826;213;11;80.307;80.169;
8529;1038;839;4;12;80.747;80.234;
8530;1038;844;6;13;80.443;80.273;
8531;1038;8;51;14;81.01;80.926;
8532;1038;825;210;15;80.869;81.573;
8533;1038;154;210;16;81.139;;
8534;1038;20;6;17;81.151;;
8535;1038;841;51;18;81.206;;
8536;1038;847;3;19;81.587;;
8537;1038;849;3;20;81.717;;
8538;1039;1;131;1;75.778;75.309;75.144
8539;1039;822;131;2;75.749;75.322;75.203
8540;1039;830;9;3;76.335;75.471;75.509
8541;1039;848;9;4;76.527;75.914;75.954
8542;1039;844;6;5;76.698;76.324;76.27
8543;1039;815;211;6;76.596;76.489;76.311
8544;1039;840;211;7;76.701;76.271;76.356
8545;1039;817;4;8;76.981;76.243;76.543
8546;1039;832;1;9;76.993;76.522;77.87
8547;1039;839;4;10;76.825;76.297;
8548;1039;846;1;11;76.895;76.64;
8549;1039;826;213;12;76.928;76.854;
8550;1039;8;51;13;77.059;76.854;
8551;1039;20;6;14;77.072;76.858;
8552;1039;154;210;15;77.069;77.254;
8553;1039;842;213;16;77.125;;
8554;1039;841;51;17;77.22;;
8555;1039;847;3;18;77.232;;
8556;1039;849;3;19;77.32;;
8557;1039;825;210;20;77.348;;
8558;1040;1;131;1;92.983;92.835;91.304
8559;1040;830;9;2;93.63;93.157;91.867
8560;1040;822;131;3;92.656;92.405;91.956
8561;1040;815;211;4;93.704;93.038;92.317
8562;1040;817;4;5;93.65;92.218;92.364
8563;1040;832;1;6;93.967;92.757;92.55
8564;1040;839;4;7;93.557;93.196;92.624
8565;1040;846;1;8;93.804;93.081;92.847
8566;1040;842;213;9;93.734;93.139;93,000
8567;1040;848;9;10;93.919;93.153;93.008
8568;1040;844;6;11;94.071;93.239;
8569;1040;826;213;12;93.511;93.249;
8570;1040;840;211;13;93.852;93.364;
8571;1040;847;3;14;94.02;93.583;
8572;1040;20;6;15;94.134;93.609;
8573;1040;154;210;16;94.592;;
8574;1040;841;51;17;94.594;;
8575;1040;825;210;18;94.681;;
8576;1040;849;3;19;95.066;;
8577;1040;8;51;20;95.267;;
8578;1041;822;131;1;86.573;85.971;85.269
8579;1041;1;131;2;86.62;85.39;85.525
8580;1041;830;9;3;86.319;85.467;85.562
8581;1041;844;6;4;86.857;86.24;86.035
8582;1041;848;9;5;87.126;86.285;86.047
8583;1041;817;4;6;86.836;86.096;86.223
8584;1041;839;4;7;87.086;86.364;86.242
8585;1041;846;1;8;86.829;86.316;86.458
8586;1041;815;211;9;87.12;86.33;86.704
8587;1041;832;1;10;87.378;86.361;86.709
8588;1041;20;6;11;87.107;86.738;
8589;1041;842;213;12;87.072;86.776;
8590;1041;826;213;13;87.285;86.848;
8591;1041;841;51;14;87.532;86.936;
8592;1041;825;210;15;87.231;87.125;
8593;1041;154;210;16;87.552;;
8594;1041;847;3;17;87.564;;
8595;1041;849;3;18;87.812;;
8596;1041;8;51;19;87.817;;
8597;1041;807;211;20;88.021;;
8626;1042;840;211;12;77.667;77.626;
8625;1042;839;4;11;77.775;77.614;
8624;1042;817;4;10;77.621;77.481;
8623;1042;842;213;9;77.209;77.367;77.803
8622;1042;846;1;8;77.547;77.321;77.525
8621;1042;832;1;7;77.627;77.183;77.52
8620;1042;848;9;6;77.435;77.411;77.437
8619;1042;815;211;5;77.37;77.129;77.223
8618;1042;844;6;4;77.421;77.367;77.09
8617;1042;830;9;3;76.879;77.038;76.904
8616;1042;822;131;2;76.945;76.466;76.754
8615;1042;1;131;1;76.828;76.824;76.652
8627;1042;826;213;13;77.841;77.728;
8628;1042;847;3;14;77.931;77.788;
8629;1042;20;6;15;77.446;77.919;
8630;1042;8;51;16;78.201;;
8631;1042;841;51;17;78.323;;
8632;1042;154;210;18;78.364;;
8633;1042;825;210;19;78.508;;
8634;1042;849;3;20;78.777;;
8635;1043;822;131;1;74.221;74.585;73.609
8636;1043;1;131;2;74.229;74.643;73.706
8637;1043;830;9;3;75.034;74.974;74.176
8638;1043;842;213;4;75.183;74.681;74.502
8639;1043;817;4;5;75.474;74.953;74.52
8640;1043;848;9;6;75.402;74.745;74.572
8641;1043;844;6;7;75.123;75.017;74.616
8642;1043;826;213;8;75.412;75.022;74.696
8643;1043;846;1;9;75.274;75.051;74.814
8644;1043;832;1;10;75.528;75.027;74.911
8645;1043;815;211;11;75.407;75.061;
8646;1043;839;4;12;75.352;75.201;
8647;1043;847;3;13;75.76;75.323;
8648;1043;20;6;14;75.571;75.385;
8649;1043;840;211;15;75.822;75.494;
8650;1043;154;210;16;75.918;;
8651;1043;825;210;17;75.939;;
8652;1043;8;51;18;75.953;;
8653;1043;849;3;19;75.987;;
8654;1043;841;51;20;76.208;;
8655;1044;840;211;1;127.467;113.372;107.765
8656;1044;830;9;2;117.485;110.293;108.055
8657;1044;815;211;3;127.614;114.097;109.321
8658;1044;848;9;4;119.431;112.282;110.448
8659;1044;817;4;5;125.598;114.278;111.595
8660;1044;1;131;6;127.599;112.709;112.56
8661;1044;839;4;7;126.115;113.657;112.622
8662;1044;8;51;8;121.249;113.793;112.745
8663;1044;822;131;9;127.001;113.767;113.258
8664;1044;841;51;10;127.341;113.431;117.226
8665;1044;846;1;11;127.167;114.945;
8666;1044;20;6;12;123.356;115.169;
8667;1044;832;1;13;127.489;115.41;
8668;1044;844;6;14;124.464;116.696;
8669;1044;842;213;15;125.579;118.556;
8670;1044;825;210;16;128.007;;
8671;1044;826;213;17;129.07;;
8672;1044;847;3;18;130.017;;
8673;1044;154;210;19;132.909;;
8674;1044;849;3;20;141.611;;
8675;1045;1;131;1;88.343;87.586;87.264
8676;1045;822;131;2;88.767;88.063;87.553
8677;1045;830;9;3;88.885;88.025;87.678
8678;1045;848;9;4;88.732;88.749;88.274
8679;1045;815;211;5;89.178;88.894;88.322
8680;1045;817;4;6;89.005;88.648;88.417
8681;1045;839;4;7;89.203;88.937;88.419
8682;1045;842;213;8;88.971;89.008;88.448
8683;1045;846;1;9;89.464;88.877;88.542
8684;1045;826;213;10;89.158;88.944;88.618
8685;1045;20;6;11;89.142;89.149;
8686;1045;844;6;12;89.137;89.165;
8687;1045;840;211;13;88.679;89.557;
8688;1045;847;3;14;89.294;91.218;
8689;1045;832;1;15;88.975;;
8690;1045;841;51;16;89.491;;
8691;1045;8;51;17;89.81;;
8692;1045;825;210;18;90.111;;
8693;1045;154;210;19;90.138;;
8694;1045;849;3;20;90.182;;
8695;1046;822;131;1;53.904;53.803;53.377
8696;1046;847;131;2;54.16;53.819;53.403
8697;1046;830;9;3;54.037;53.647;53.433
8698;1046;844;6;4;54.249;53.825;53.613
8699;1046;815;211;5;54.236;53.787;53.79
8700;1046;826;213;6;54.346;53.856;53.906
8701;1046;817;4;7;54.388;53.871;53.957
8702;1046;832;1;8;54.45;53.818;54.01
8703;1046;842;213;9;54.207;53.941;54.154
8704;1046;840;211;10;54.595;53.84;54.2
8705;1046;839;4;11;54.309;53.995;
8706;1046;848;9;12;54.62;54.026;
8707;1046;20;6;13;54.301;54.175;
8708;1046;841;51;14;54.523;54.377;
8709;1046;846;1;15;54.194;54.693;
8710;1046;825;210;16;54.705;;
8711;1046;849;3;17;54.796;;
8712;1046;851;3;18;54.892;;
8713;1046;8;51;19;54.963;;
8714;1046;850;210;20;55.426;;
8715;1047;830;9;1;95.993;95.641;95.246
8716;1047;822;131;2;95.699;95.527;95.271
8717;1047;1;131;3;95.528;95.466;95.332
8718;1047;846;1;4;96.016;95.849;95.497
8719;1047;848;9;5;96.106;95.654;95.571
8720;1047;832;1;6;96.517;96.192;95.815
8721;1047;826;213;7;96.459;96.214;95.963
8722;1047;840;211;8;96.502;96.143;96.046
8723;1047;844;6;9;95.881;95.932;96.065
8724;1047;842;213;10;96.545;96.282;96.242
8725;1047;839;4;11;96.783;96.359;
8726;1047;817;4;12;96.704;96.406;
8727;1047;20;6;13;96.655;96.631;
8728;1047;841;51;14;97.075;98.248;
8729;1047;815;211;15;96.034;;
8730;1047;8;51;16;97.555;;
8731;1047;825;210;17;97.863;;
8732;1047;847;3;18;98.045;;
8733;1047;850;210;19;98.173;;
8734;1047;849;3;20;98.443;;
8735;1052;830;9;1;90.499;90.318;88.997
8736;1052;1;131;2;90.617;90.085;89.385
8737;1052;822;131;3;91.2;90.186;89.586
8738;1052;844;6;4;90.691;90.01;89.678
8739;1052;842;213;5;90.848;90.513;89.809
8740;1052;817;1;6;90.795;90.222;89.927
8741;1052;846;1;7;90.902;90.099;89.974
8742;1052;832;6;8;91.653;90.009;90.215
8743;1052;4;214;9;90.863;90.595;90.249
8744;1052;840;117;10;91.261;90.624;90.601
8745;1052;815;9;11;91.165;90.659;
8746;1052;841;51;12;90.998;90.708;
8747;1052;852;213;13;90.607;91.203;
8748;1052;8;51;14;91.547;91.238;
8749;1052;847;3;15;91.316;93.43;
8750;1052;839;214;16;91.724;;
8751;1052;849;3;17;91.936;;
8752;1052;20;117;18;92.056;;
8753;1052;854;210;19;92.449;;
8754;1052;853;210;20;93.273;;
8755;1053;1;131;1;74.823;74.817;74.411
8756;1053;815;9;2;75.395;74.716;74.446
8757;1053;830;9;3;75.109;74.884;74.498
8758;1053;844;6;4;75.413;74.808;74.74
8759;1053;842;213;5;75.548;74.927;74.79
8760;1053;817;1;6;75.669;75.033;74.826
8761;1053;846;1;7;75.009;74.718;74.875
8762;1053;822;131;8;74.672;74.905;74.898
8763;1053;839;214;9;75.385;75.117;75.21
8764;1053;840;117;10;75.522;75.138;
8765;1053;832;6;11;75.406;75.199;
8766;1053;847;3;12;75.826;75.261;
8767;1053;20;117;13;75.459;75.394;
8768;1053;849;3;14;75.653;75.593;
8769;1053;4;214;15;75.832;75.593;
8770;1053;8;51;16;75.974;;
8771;1053;841;51;17;76.122;;
8772;1053;854;210;18;76.279;;
8773;1053;853;210;19;76.797;;
8774;1053;852;213;20;;;
8775;1054;822;131;1;78.722;78.458;78.348
8776;1054;1;131;2;78.857;77.968;78.355
8777;1054;830;9;3;79.485;78.65;78.746
8778;1054;815;9;4;79.337;78.845;78.89
8779;1054;832;6;5;79.309;78.813;79.039
8780;1054;839;214;6;79.092;78.586;79.042
8781;1054;846;1;7;78.794;78.481;79.116
8782;1054;844;6;8;79.373;78.769;79.306
8783;1054;842;213;9;79.464;79.052;79.475
8784;1054;20;117;10;79.403;78.97;79.659
8785;1054;847;3;11;79.797;79.109;
8786;1054;841;51;12;79.41;79.216;
8787;1054;4;214;13;79.728;79.456;
8788;1054;852;213;14;79.684;79.463;
8789;1054;8;51;15;79.748;79.812;
8790;1054;817;1;16;79.839;;
8791;1054;840;117;17;79.913;;
8792;1054;849;3;18;80.285;;
8793;1054;854;210;19;80.452;;
8794;1054;853;210;20;80.912;;
8795;1055;1;131;1;78.245;77.166;76.741
8796;1055;830;9;2;78.09;76.922;76.777
8797;1055;822;131;3;78.005;77.142;76.873
8798;1055;844;6;4;78.041;77.717;77.51
8799;1055;839;214;5;78.281;77.743;77.58
8800;1055;832;6;6;78.205;77.656;77.62
8801;1055;817;1;7;78.264;77.719;77.622
8802;1055;815;9;8;78.203;77.669;77.701
8803;1055;846;1;9;77.821;77.696;78.01
8804;1055;4;214;10;78.281;77.966;78.147
8805;1055;840;117;11;78.241;77.974;
8806;1055;842;213;12;78.19;77.982;
8807;1055;20;117;13;78.289;78.079;
8808;1055;841;51;14;78.549;78.356;
8809;1055;847;3;15;78.445;79.154;
8810;1055;852;213;16;78.556;;
8811;1055;8;51;17;78.917;;
8812;1055;854;210;18;79.117;;
8813;1055;849;3;19;79.219;;
8814;1055;853;210;20;79.807;;
8815;1056;844;6;1;71.113;70.597;70.346
8816;1056;830;9;2;71.124;70.65;70.576
8817;1056;822;131;3;70.938;70.695;70.601
8818;1056;832;6;4;71.324;70.806;70.611
8819;1056;846;1;5;71.321;71.031;70.62
8820;1056;842;213;6;71.56;71.179;70.9
8821;1056;1;131;7;71.622;71.116;71.095
8822;1056;20;117;8;72.078;71.309;71.419
8823;1056;815;9;9;71.644;71.019;71.573
8824;1056;841;51;10;71.658;71.409;71.779
8825;1056;839;214;11;71.74;71.486;
8826;1056;817;1;12;71.747;71.598;
8827;1056;840;117;13;71.979;71.6;
8828;1056;8;51;14;71.899;71.642;
8829;1056;847;3;15;72.016;71.83;
8830;1056;852;213;16;72.096;;
8831;1056;4;214;17;72.205;;
8832;1056;849;3;18;72.366;;
8833;1056;853;210;19;72.958;;
8834;1057;844;6;1;102.241;101.659;101.218
8835;1057;1;131;2;101.545;101.634;101.45
8836;1057;830;9;3;101.76;101.625;101.563
8837;1057;842;213;4;102.288;101.932;101.565
8838;1057;832;6;5;102.121;101.74;101.576
8839;1057;846;1;6;102.167;101.813;101.747
8840;1057;815;9;7;101.968;101.63;101.917
8841;1057;852;213;8;102.521;101.654;102.211
8842;1057;4;214;9;102.934;102.195;102.327
8843;1057;822;131;10;102.701;102.106;102.659
8844;1057;20;117;11;102.46;102.224;
8845;1057;839;214;12;102.426;102.273;
8846;1057;817;1;13;102.304;102.558;
8847;1057;8;51;14;102.923;102.587;
8848;1057;847;3;15;102.728;102.758;
8849;1057;849;3;16;103.128;;
8850;1057;854;210;17;104.158;;
8851;1057;853;210;18;104.238;;
8852;1057;840;117;19;;;
8853;1057;841;51;20;;;
8854;1059;830;9;1;91.001;91.08;89.99
8855;1059;1;131;2;91.237;90.788;90.248
8856;1059;822;131;3;91.669;90.735;90.376
8857;1059;815;9;4;91.56;90.971;90.445
8858;1059;832;6;5;92.079;91.146;90.84
8859;1059;842;213;6;91.898;91.353;90.868
8860;1059;844;6;7;92.209;91.567;90.987
8861;1059;846;1;8;91.733;91.542;91.252
8862;1059;4;214;9;92.158;91.549;91.34
8863;1059;817;1;10;92.181;91.615;91.382
8864;1059;839;214;11;92.139;91.736;
8865;1059;20;117;12;92.132;91.767;
8866;1059;841;51;13;92.722;91.813;
8867;1059;847;3;14;93.06;92.065;
8868;1059;854;210;15;92.942;;
8869;1059;849;3;16;93.062;;
8870;1059;8;51;17;93.354;;
8871;1059;853;210;18;93.554;;
8872;1059;840;117;19;;;
8873;1059;852;213;20;;;
8874;1058;830;9;1;64.489;64.433;63.841
8875;1058;822;131;2;64.537;64.443;64.035
8876;1058;1;131;3;64.672;64.512;64.067
8877;1058;846;1;4;64.584;64.298;64.12
8878;1058;815;9;5;64.638;64.197;64.168
8879;1058;842;213;6;64.765;64.429;64.236
8880;1058;844;6;7;64.745;64.646;64.472
8881;1058;852;213;8;64.608;64.631;64.514
8882;1058;4;214;9;64.971;64.582;64.574
8883;1058;840;117;10;64.821;64.663;64.708
8884;1058;847;3;11;65.033;64.671;
8885;1058;832;6;12;64.859;64.8;
8886;1058;817;1;13;65.142;64.808;
8887;1058;20;117;14;65.051;64.875;
8888;1058;841;51;15;65.092;64.913;
8889;1058;849;3;16;65.175;;
8890;1058;839;214;17;65.217;;
8891;1058;8;51;18;65.429;;
8892;1058;854;210;19;66.041;;
8893;1058;853;210;20;66.192;;
8894;1060;830;9;1;64.249;63.927;63.72
8895;1060;846;1;2;64.345;64.415;63.768
8896;1060;815;9;3;64.833;64.483;63.99
8897;1060;1;131;4;64.506;64.258;64.014
8898;1060;822;131;5;64.563;64.376;64.049
8899;1060;842;213;6;64.841;64.412;64.107
8900;1060;852;213;7;64.967;64.518;64.273
8901;1060;20;117;8;64.846;64.493;64.57
8902;1060;847;3;9;64.907;64.553;64.591
8903;1060;840;117;10;64.927;64.547;64.618
8904;1060;832;6;11;64.596;64.559;
8905;1060;844;6;12;64.906;64.6;
8906;1060;817;1;13;64.977;64.719;
8907;1060;4;214;14;64.472;64.856;
8908;1060;841;51;15;64.782;65.083;
8909;1060;8;51;16;65.009;;
8910;1060;839;214;17;65.051;;
8911;1060;849;3;18;65.195;;
8912;1060;854;210;19;65.427;;
8913;1060;853;210;20;65.951;;
8914;1061;1;131;1;86.786;86.023;86.134
8915;1061;830;9;2;86.751;86.315;86.209
8916;1061;822;131;3;87.487;86.764;86.328
8917;1061;844;6;4;87.051;86.919;86.828
8918;1061;815;9;5;87.121;87.073;86.844
8919;1061;846;1;6;87.444;87.22;86.897
8920;1061;817;1;7;87.323;87.125;86.899
8921;1061;847;3;8;87.671;87.08;86.971
8922;1061;832;6;9;87.337;86.848;87.007
8923;1061;20;117;10;87.493;87.103;87.179
8924;1061;4;214;11;87.58;87.245;
8925;1061;842;213;12;87.6;87.273;
8926;1061;839;214;13;87.415;87.34;
8927;1061;841;51;14;87.595;87.617;
8928;1061;840;117;15;88.017;87.665;
8929;1061;852;213;16;88.043;;
8930;1061;8;51;17;88.062;;
8931;1061;849;3;18;88.254;;
8932;1061;854;210;19;88.738;;
8933;1061;853;210;20;89.051;;
8934;1062;1;131;1;76.424;76.553;75.419
8935;1062;822;131;2;76.569;76.702;75.734
8936;1062;830;9;3;76.214;75.65;75.84
8937;1062;815;9;4;77.233;76.443;76.421
8938;1062;842;213;5;76.874;76.394;76.483
8939;1062;846;1;6;77.081;76.385;76.489
8940;1062;844;6;7;77.084;76.574;76.496
8941;1062;839;214;8;77.367;76.766;76.653
8942;1062;4;214;9;77.123;76.541;76.715
8943;1062;20;117;10;77.105;76.794;76.75
8944;1062;817;1;11;77.664;76.871;
8945;1062;840;117;12;77.038;76.893;
8946;1062;8;51;13;77.553;77.564;
8947;1062;841;51;14;77.776;77.583;
8948;1062;832;6;15;76.649;;
8949;1062;852;213;16;77.919;;
8950;1062;847;3;17;77.944;;
8951;1062;849;3;18;78.036;;
8952;1062;853;210;19;78.922;;
8953;1062;854;210;20;;;
8954;1063;830;9;1;118.717;116.559;119.765
8955;1063;847;3;2;119.864;116.95;120.086
8956;1063;1;131;3;119.218;116.229;120.099
8957;1063;817;1;4;121.583;117.127;120.864
8958;1063;20;117;5;120.175;116.814;120.935
8959;1063;842;213;6;120.387;116.44;121.164
8960;1063;815;9;7;119.334;116.886;122.112
8961;1063;822;131;8;119.87;116.295;122.502
8962;1063;839;214;9;121.824;117.354;123.513
8963;1063;846;1;10;118.301;116.025;
8964;1063;844;6;11;120.728;117.721;
8965;1063;849;3;12;120.966;118.056;
8966;1063;832;6;13;121.184;118.137;
8967;1063;4;214;14;121.653;118.205;
8968;1063;840;117;15;121.597;118.231;
8969;1063;841;51;16;122.306;;
8970;1063;852;213;17;122.413;;
8971;1063;854;210;18;123.973;;
8972;1063;8;51;19;124.452;;
8973;1063;853;210;20;124.939;;
8974;1064;830;9;1;70.036;69.071;68.885
8975;1064;1;131;2;70.114;69.726;68.923
8976;1064;822;131;3;70.219;69.769;69.222
8977;1064;842;213;4;70.274;69.541;69.478
8978;1064;844;6;5;69.829;69.437;69.527
8979;1064;832;6;6;70.022;69.87;69.537
8980;1064;841;51;7;70.05;70.033;69.59
8981;1064;839;214;8;70.179;69.919;69.933
8982;1064;4;214;9;70.435;70.02;69.956
8983;1064;817;1;10;70.255;69.865;70.166
8984;1064;847;3;11;70.382;70.332;
8985;1064;840;117;12;70.438;70.367;
8986;1064;846;1;13;70.489;70.406;
8987;1064;849;3;14;70.093;71.161;
8988;1064;852;213;15;70.462;71.314;
8989;1064;815;9;16;70.53;;
8990;1064;20;117;17;70.731;;
8991;1064;9;51;18;71.301;;
8992;1064;854;210;19;71.387;;
8993;1064;853;210;20;71.875;;
8994;1065;822;131;1;80.685;80.032;79.555
8995;1065;1;131;2;80.543;79.936;79.651
8996;1065;830;9;3;81.035;80.229;79.966
8997;1065;846;1;4;80.916;80.059;79.989
8998;1065;817;1;5;81.292;80.435;79.995
8999;1065;842;213;6;81.44;80.556;80.26
9000;1065;832;6;7;81.118;80.75;80.462
9001;1065;844;6;8;81.219;80.767;80.51
9002;1065;815;9;9;81.308;80.882;80.611
9003;1065;841;51;10;81.197;80.726;80.808
9004;1065;20;117;11;81.394;80.913;
9005;1065;840;117;12;81.415;81.02;
9006;1065;4;214;13;81.487;81.069;
9007;1065;839;214;14;81.5;81.103;
9008;1065;847;3;15;81.89;81.392;
9009;1065;849;3;16;81.925;;
9010;1065;852;213;17;81.973;;
9011;1065;854;210;18;82.248;;
9012;1065;9;51;19;82.53;;
9013;1065;853;210;20;82.716;;
9014;1066;846;1;1;107.238;105.827;101.993
9015;1066;832;6;2;107.924;106.521;102.51
9016;1066;847;3;3;108.303;106.435;102.983
9017;1066;1;131;4;105.992;105.129;104.05
9018;1066;817;1;5;108.345;106.361;104.156
9019;1066;4;214;6;107.877;105.514;104.204
9020;1066;822;131;7;106.396;105.306;104.71
9021;1066;840;117;8;108.322;106.36;104.956
9022;1066;815;9;9;106.455;105.834;105.337
9023;1066;839;214;10;108.099;106.07;105.865
9024;1066;20;117;11;107.205;106.573;
9025;1066;842;213;12;107.828;106.641;
9026;1066;852;213;13;108.854;106.751;
9027;1066;849;3;14;108.252;;
9028;1066;844;6;15;108.47;;
9029;1066;8;51;16;109.586;;
9030;1066;854;210;17;109.83;;
9031;1066;841;51;18;111.023;;
9032;1066;853;210;19;113.764;;
9033;1066;830;9;20;;;
9034;228;84;17;12;89.099;;
9035;228;85;28;22;;;
9036;1067;1;131;1;84.585;83.082;82.868
9037;1067;822;131;2;85.047;83.579;82.998
9038;1067;830;9;3;84.592;83.732;83.196
9039;1067;844;6;4;84.869;84.015;83.265
9040;1067;842;213;5;84.704;83.817;83.326
9041;1067;4;214;6;85.174;83.914;83.477
9042;1067;815;9;7;84.963;83.961;83.706
9043;1067;846;1;8;85.138;84.642;83.954
9044;1067;840;117;9;85.511;84.601;84.305
9045;1067;852;213;10;85.409;84.054;84.368
9046;1067;20;117;11;85.787;84.795;
9047;1067;839;214;12;85.422;84.842;
9048;1067;847;3;13;85.417;85.007;
9049;1067;854;210;14;85.555;85.2;
9050;1067;832;6;15;85.177;;
9051;1067;817;1;16;85.881;;
9052;1067;849;3;17;86.086;;
9053;1067;841;51;18;86.43;;
9054;1067;8;51;19;87.525;;
9055;1067;853;210;20;88.449;;
9056;1069;830;9;1;94.352;93.464;92.91
9057;1069;1;131;2;94.579;93.797;93.119
9058;1069;815;9;3;94.369;94.178;93.134
9059;1069;822;131;4;94.59;93.959;93.475
9060;1069;844;6;5;94.153;93.928;93.606
9061;1069;832;6;6;94.558;94.126;93.792
9062;1069;817;1;7;94.407;94.643;93.808
9063;1069;846;1;8;94.551;93.88;93.887
9064;1069;842;213;9;94.567;94.583;94.118
9065;1069;852;213;10;95.36;95.137;94.918
9066;1069;839;214;11;95.747;95.377;
9067;1069;20;117;12;95.281;95.5;
9068;1069;841;51;13;95.92;95.794;
9069;1069;4;214;14;95.756;104.549;
9070;1069;847;3;15;95.746;;
9071;1069;840;117;16;95.983;;
9072;1069;849;3;17;95.995;;
9073;1069;8;51;18;96.311;;
9074;1069;854;210;19;96.499;;
9075;1069;853;210;20;96.796;;
9076;1070;822;131;1;76.727;76.864;75.875
9077;1070;1;131;2;77.207;76.474;76.02
9078;1070;830;9;3;76.788;76.483;76.225
9079;1070;815;9;4;77.003;77.055;76.342
9080;1070;842;213;5;76.908;76.955;76.456
9081;1070;832;6;6;77.517;77.248;76.761
9082;1070;817;1;7;77.719;77.092;76.763
9083;1070;844;6;8;76.748;77.034;76.837
9084;1070;852;213;9;77.33;76.701;77.158
9085;1070;846;1;10;77.569;77.473;96.83
9086;1070;20;117;11;77.502;77.746;
9087;1070;8;51;12;77.606;77.958;
9088;1070;847;3;13;77.958;78.172;
9089;1070;841;51;14;77.897;78.29;
9090;1070;839;214;15;78.126;78.405;
9091;1070;4;214;16;78.452;;
9092;1070;849;3;17;78.756;;
9093;1070;854;210;18;78.858;;
9094;1070;853;210;19;79.303;;
9095;1070;840;117;20;80.873;;
9096;1071;1;131;1;68.733;68.068;67.934
9097;1071;830;9;2;69.329;68.499;68.372
9098;1071;822;131;3;69.04;68.426;68.469
9099;1071;815;9;4;69.172;68.973;68.483
9100;1071;842;213;5;69.347;68.903;68.777
9101;1071;832;6;6;69.046;69.031;68.826
9102;1071;844;6;7;69.155;68.859;68.96
9103;1071;846;1;8;69.365;69.03;68.98
9104;1071;817;1;9;69.374;69.093;69.039
9105;1071;4;214;10;69.391;69.137;69.113
